x_min,x_max,y_min,y_max,records_count,execution_time_ms
915758,916558,5580460,5581060,17,72.572
915758,916558,5580460,5581060,17,77.044
915758,916558,5580460,5581060,17,86.235
915758,916558,5580460,5581060,17,76.071
915758,916558,5580460,5581060,17,86.276
915758,916558,5580460,5581060,17,83.85
915758,916558,5580460,5581060,17,76.331
915758,916558,5580460,5581060,17,74.445
915758,916558,5580460,5581060,17,76.408
915758,916558,5580460,5581060,17,80.937
915758,916558,5580460,5581060,17,74.025
915758,916558,5580460,5581060,17,78.787
968696,969896,5697791,5698691,0,81.692
968696,969896,5697791,5698691,0,68.274
968696,969896,5697791,5698691,0,67.521
968696,969896,5697791,5698691,0,70.388
968696,969896,5697791,5698691,0,68.478
968696,969896,5697791,5698691,0,66.688
968696,969896,5697791,5698691,0,70.169
968696,969896,5697791,5698691,0,70.437
968696,969896,5697791,5698691,0,72.792
968696,969896,5697791,5698691,0,74.042
968696,969896,5697791,5698691,0,67.614
968696,969896,5697791,5698691,0,65.773
968696,969896,5697791,5698691,0,65.968
968696,969896,5697791,5698691,0,67.655
968696,969896,5697791,5698691,0,70.64
968696,969896,5697791,5698691,0,67.636
968696,969896,5697791,5698691,0,67.803
968696,969896,5697791,5698691,0,77.417
968696,969896,5697791,5698691,0,69.833
968696,969896,5697791,5698691,0,69.061
996401,998001,5463234,5464434,0,67.431
996401,998001,5463234,5464434,0,68.32
996401,998001,5463234,5464434,0,68.231
996401,998001,5463234,5464434,0,69.064
996401,998001,5463234,5464434,0,69.411
996401,998001,5463234,5464434,0,76.49
996401,998001,5463234,5464434,0,94.133
996401,998001,5463234,5464434,0,68.153
996401,998001,5463234,5464434,0,69.791
996401,998001,5463234,5464434,0,68.256
996401,998001,5463234,5464434,0,67.813
996401,998001,5463234,5464434,0,68.19
996401,998001,5463234,5464434,0,70.851
996401,998001,5463234,5464434,0,72.005
996401,998001,5463234,5464434,0,72.804
996401,998001,5463234,5464434,0,72.466
996401,998001,5463234,5464434,0,72.224
996401,998001,5463234,5464434,0,70.666
996401,998001,5463234,5464434,0,70.03
996401,998001,5463234,5464434,0,72.951
1012284,1014284,5648948,5650448,0,70.744
1012284,1014284,5648948,5650448,0,68.964
1012284,1014284,5648948,5650448,0,77.638
1012284,1014284,5648948,5650448,0,70.995
1012284,1014284,5648948,5650448,0,68.105
1012284,1014284,5648948,5650448,0,69.928
1012284,1014284,5648948,5650448,0,69.766
1012284,1014284,5648948,5650448,0,68.831
1012284,1014284,5648948,5650448,0,67.706
1012284,1014284,5648948,5650448,0,70.528
1012284,1014284,5648948,5650448,0,70.829
1012284,1014284,5648948,5650448,0,67.014
1012284,1014284,5648948,5650448,0,66.117
1012284,1014284,5648948,5650448,0,66.517
1012284,1014284,5648948,5650448,0,67.531
1012284,1014284,5648948,5650448,0,69.989
1012284,1014284,5648948,5650448,0,67.047
1012284,1014284,5648948,5650448,0,68.161
1012284,1014284,5648948,5650448,0,68.661
1012284,1014284,5648948,5650448,0,79.407
1026493,1030493,5638588,5641588,0,82.653
1026493,1030493,5638588,5641588,0,68.74
1026493,1030493,5638588,5641588,0,75.965
1026493,1030493,5638588,5641588,0,70.889
1026493,1030493,5638588,5641588,0,68.77
1026493,1030493,5638588,5641588,0,68.677
1026493,1030493,5638588,5641588,0,67.666
1026493,1030493,5638588,5641588,0,68.089
1026493,1030493,5638588,5641588,0,66.958
1026493,1030493,5638588,5641588,0,69.881
1026493,1030493,5638588,5641588,0,72.082
1026493,1030493,5638588,5641588,0,72.391
1026493,1030493,5638588,5641588,0,66.851
1026493,1030493,5638588,5641588,0,66.298
1026493,1030493,5638588,5641588,0,72.151
1026493,1030493,5638588,5641588,0,64.883
1026493,1030493,5638588,5641588,0,73.818
1026493,1030493,5638588,5641588,0,66.578
1026493,1030493,5638588,5641588,0,65.581
1026493,1030493,5638588,5641588,0,69.896
923182,931182,5585084,5591084,1259,73.482
923182,931182,5585084,5591084,1259,75.712
923182,931182,5585084,5591084,1259,73.175
923182,931182,5585084,5591084,1259,74.032
923182,931182,5585084,5591084,1259,90.367
923182,931182,5585084,5591084,1259,73.273
923182,931182,5585084,5591084,1259,72.139
923182,931182,5585084,5591084,1259,71.921
923182,931182,5585084,5591084,1259,72.521
923182,931182,5585084,5591084,1259,75.873
923182,931182,5585084,5591084,1259,79.66
923182,931182,5585084,5591084,1259,76.506
923182,931182,5585084,5591084,1259,77.309
923182,931182,5585084,5591084,1259,92.493
923182,931182,5585084,5591084,1259,85.374
923182,931182,5585084,5591084,1259,75.815
923182,931182,5585084,5591084,1259,75.104
923182,931182,5585084,5591084,1259,74.681
923182,931182,5585084,5591084,1259,75.896
923182,931182,5585084,5591084,1259,76.452
926670,938670,5504700,5513700,5980,80.75
926670,938670,5504700,5513700,5980,85.995
926670,938670,5504700,5513700,5980,83.332
926670,938670,5504700,5513700,5980,84.019
926670,938670,5504700,5513700,5980,82.127
926670,938670,5504700,5513700,5980,81.833
926670,938670,5504700,5513700,5980,82.334
926670,938670,5504700,5513700,5980,81.573
926670,938670,5504700,5513700,5980,84.779
926670,938670,5504700,5513700,5980,86.053
926670,938670,5504700,5513700,5980,83.945
926670,938670,5504700,5513700,5980,82.921
926670,938670,5504700,5513700,5980,92.016
926670,938670,5504700,5513700,5980,83.483
926670,938670,5504700,5513700,5980,88.013
926670,938670,5504700,5513700,5980,86.891
926670,938670,5504700,5513700,5980,80.971
926670,938670,5504700,5513700,5980,78.903
926670,938670,5504700,5513700,5980,79.08
